text	label
you CPM congress has divided India based on religion  and made Muslism country of Indian part and kciked 10 cr Hidnus from their grand parents country of Paka nd Bangladesh.	1
Rel industries always falls after good results but today it went opp.	0
"Bro impotent like u keep silence why from usa , china , uk hv baan loudspeakers of mosque why every tolerance is expected frm hindus ppl like u r real enemy of hindus"	1
Please be active n defend kejriwal we need him to save india and to develop imdia	1
"ðŸ’¥India's No.1 Home JobðŸ’¥ ðŸŒŸearn money without any investment ðŸŒŸmulti level networking  ðŸŒŸwork daily 2 hours per day earn rs 500 to 1000rs daily ðŸ”¥life changing oppurtunity âœtype ""JOIN"" and send to my whatsapp no +918444867178"	0
"It's better than the Fairness Cream ads! This is education to the mass. Grow up!"	1
Even a good decision if not implemented properly then it is a failure at the end of the day.	1
U study in india and later ok abuses indiaa in kashmir.	1
"sena rss will be disappeared, when congress back in powers again."	1
"Mohammad Usman. Get out from my country.  Partition was based on two nations theory. So ALL MUSLIMS SHOULD HAVE GONE TO PAKISTAN."	1
wheres the outrage from the lefties on this then?you know you made the right decision when Muslim countries dont even want fellow Muslims allowed in!	1
"Bhaiya sabse pahle ye hai kon... mahangaayi badhi to banwaas pr gaye hue the, Note ban pr ese ghayab hue jaise gadhe k sir se seeng, Patrol and eatables price hike pr to ye mr india ban gaye the k kahin dikhe hi nahi.  Or ab aagaye neend se jaag kar k chalo thoda publicity b lelun."	1
Cyrus Mistry is a great leader looks more like Rata Tata's doing he wanted to return becuase of his previous bad deals .	0
"Yes,HE. Global power of Happiness which is under tremendous threat."	1
Srk did right in slapping him once.. He deserves slaps	1
Why is he always poking into affairs of kejriwal??	1
Every indian minorities must know they are minorities and will be minorities if we unite on black anti social doings	1
"Even they took there saman to show to there ladkis c this is real saman of a real mardh,"	1
"Very good move as it will reduce interest cost on goverment borrowing.Previous goverment in the past borrowed so much money in the past to meet expentiture .Central & State goverment used to present deficit budget. Goverment is doing its best to improve finances.This will help in containing inflation & more money for development.Banks should now reduce borrowing rates on home & personal loan, so demands  pick up resulting more employment"	1
"Tez, You better watch out!!! Hero is on his way ðŸ˜…"	1
ROHIT is a COWARD boy media is giving UNDUE IMPORTANCE	1
Well how we wish same kind of contribution before the game we would have won more medals	0
Implementation is one step......Regulating it is most important.	0
"Remember chittisinghpura massacre Authorities initially blamed the gory incident, in which 35 men were killed, on separatist militants only to be contradicted by CBI.  http://www.deccanchronicle.com/nation/current-affairs/190316/kashmiri-sikhs-demand-re-investigation-into-massacre-of-35-men-at-chattisinghpora.html"	1
"yes everything is good,and he also lives here then why not be an indian citizen."	1
INTOI ARNAB GOSWAMI IS ACTING LIKE A STOOGE & PRETENDING TO BE STREET SMART SADVERY SHAME FUL	0
Salman khan is the only person that sees both the Olympians equally and give both of them equal money.......	0
Could have planned better to reduce impact to poor people.	1
Shame on these people for disregarding honourable supreme court verdict.	0
wow! absolutely perfect. my only concern-in some offices that are mostly male- there won't be any shaming. they will be entirely shameless.	1
It is very difficult to regain and stabilise the indian currency if Modiji is in indifferent in this situation!	0
"SHAME UPON INDIAN INTELLIGENCE  ENEMY ARMY ENTERED OUR TERRITORY 250 INSIDE AND THEY DIDN'T COME TO KNOW  BIG SHAME AND FAILURE IB INTELLIGENCE"	0
"I am from pak waziristan .,..... jey lalita is very gaert lidor in india"	0
even tahir sons strikerate is greater than dhoni.///haha	1
I had been modi place asked them to revert... kick hard they stop.. but i am not modi	0
"Do not trust UBER DRIVERS ,if loose any thing inthe cab they will never give you back, I have lost my cellphone with in 5mints the driver has switched off the cell, uber  will not give you any replay to your mails.Never trust UBER."	0
They cannot do dat becoz den porks real face will expose to the world nd der boss china will hav bad impact around the world so dey will nt go aginst china bcoz the bhik dey get will be stopped.	1
"Gandhi Killer Ram (Nathu) Temple in India......  Big Shame 4 India........"	1
this is called news councelling for those who feel they have lost the dragon power ..here our special oracle visitng the land of sparta	0
What about Make In India? 1.25 cr population can't make a jet? But Indians ruling all over the world?	0
hope car occupants are safe and unharmed.	0
you mean investment made with relations and friends of the above	0
"It's not hatred, just asking why did Hindus had to leave Kashmir. Sonu has just said that there should not be forced religion, in every locality Azaan is there on the loud speakers & very few temples play loudspeakers. In maximum no. Love Marriages, Only Hindu boy or girl have to change their religion & convert into Muslim."	1
Modi always talk like this.we should not take serious.	1
Hang these bloody drunken drivers in public and seize the buses.	1
He is right. Why do Muslims want to encroach my fundamental rights	1
"Are u high on weed, Or what ? Man what karma. does karma means to get invaded many times by MULLA'S or what or to get innocent people converted. We have a rough neighborhood & we need to protect us from them so therefore we need it. By the way u follow the path of Jesus."	0
"Yes u r correct.. Nehru was one man   Indira Gandhi was one woman Narsimha RAI was appreciated one Man Maun  Mohan (I mean Maun) was Remote controlled by one lady  You old casanova ..you are a .an of many women.. what rights have you to comment on Daring ONE MAN"	1
Hard work ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€means converting pineapple water in to coconut juiceðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€	1
He knows that it's impossible for him to be elected through loksabha !! Because now public knows ..who is patriot or unpatriot	0
Not the suporter His achievements in over 11 years as prime minister are equally impressive helped to found the Justice and Development (AK)	0
Showing mutilated bodies of soldiers is just disgraceful. Why would you even ask that?	1
New CM candidate for Bjp....	1
I was thinking of purchasing a car; could not because of shortage of cash:-)	1
We love you Sonia and the entire gang!! However; we do miss Mitalli Mukherjee as well ðŸ˜Š; specially in the bull run	0
Jubin Mehta You rocked the stage with your finesse in curating TECH 30 !!!	0
"Since communists love purges, I guess its time to purge all communists from India, drag these scums out and give them a taste of their own medicine, No theory has failed as many times in history of this world as Communism did, And still watch morons apologising fr it."	1
What about our own farmers? That means they don't work hard? Then why they are commit suicide? Japanese farmers are rich and famous and Indian farmers are lazy and Chinese & British farmers are feeding Indians.	0
Thats why Bajaj is in such situation when other cos of his sector growing at a double digit.. dont use ur Bengali brain..	1
Some comments are criticizing Anna instead of Kejriwal.  What a mentality.	1
He's done âœ… gone end of a singer ðŸ‘¨â€ðŸŽ¤ has no job what could he do to get attention. This time he has hit the WRONG NOTE	1
Interesting.. But not many working even in metro cities ..	1
don't try to cover ur mistakes by using rss name	1
"This shows he doesn't have much projects on his hands. At least something is required to be in a limelight even if one has to use cheap tactics..!!!"	1
Anna is sounding like an opportunist. At least Arvind has stuck to what he started and has created a government and trying to do something constructive.	1
Can we expect rally in infy and tcs along with Wipro tomorrow	1
i think you watched jurassic park recently ...watch gullivers travel	1
